month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,active_businesses,opening_businesses,continuing_businesses,closing_businesses,reopening_businesses,entrants,temporary_closures,exits,net_openings,gross_churn,closure_to_opening_ratio,entrant_share_of_openings,reopening_share_of_openings,exit_share_of_closings,temporary_closure_share_of_closings,formula_check_opening_eq_entrants_plus_reopening,formula_check_closing_eq_exits_plus_tempclosures,suppressed_measure_count,complete_row_all_8_measures
2016-03,2016,3,Q1,2016-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187040.0,6771.0,180512.0,6756.0,4088.0,2683.0,4127.0,2629.0,15.0,13527.0,0.9977846699158175,0.3962487077241176,0.6037512922758824,0.38913558318531677,0.6108644168146833,1,1,0,1
2016-04,2016,4,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187613.0,7211.0,180747.0,6570.0,4414.0,2797.0,4173.0,2397.0,641.0,13781.0,0.9111080293995285,0.38787962834558315,0.6121203716544169,0.36484018264840185,0.6351598173515982,1,1,0,1
2016-05,2016,5,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187845.0,6982.0,180867.0,6871.0,4093.0,2889.0,3799.0,3072.0,111.0,13853.0,0.9841019765110284,0.41377828702377545,0.5862217129762246,0.44709649250473005,0.55290350749527,1,1,0,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187437.0,5833.0,181863.0,5841.0,3869.0,1964.0,4114.0,1727.0,-8.0,11674.0,1.0013715069432538,0.3367049545688325,0.6632950454311675,0.295668549905838,0.704331450094162,1,1,0,1
2016-07,2016,7,Q3,2016-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187642.0,7130.0,180081.0,7874.0,4174.0,2956.0,4279.0,3595.0,-744.0,15004.0,1.1043478260869566,0.414586255259467,0.585413744740533,0.45656591313182626,0.5434340868681737,1,1,0,1
2016-08,2016,8,Q3,2016-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187773.0,7129.0,180656.0,7215.0,4096.0,3033.0,4251.0,2964.0,-86.0,14344.0,1.0120634030018236,0.425445364006172,0.5745546359938281,0.41081081081081083,0.5891891891891892,1,1,0,1
2016-09,2016,9,Q3,2016-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187788.0,6695.0,180983.0,6885.0,4330.0,2365.0,4508.0,2377.0,-190.0,13580.0,1.0283793876026885,0.3532486930545183,0.6467513069454817,0.3452432824981845,0.6547567175018155,1,1,0,1
2016-10,2016,10,Q4,2016-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187935.0,7251.0,180692.0,7022.0,4322.0,2929.0,4290.0,2732.0,229.0,14273.0,0.9684181492207972,0.40394428354709694,0.596055716452903,0.389062945029906,0.610937054970094,1,1,0,1
2016-11,2016,11,Q4,2016-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187926.0,7331.0,179898.0,7241.0,4142.0,3189.0,3968.0,3273.0,90.0,14572.0,0.9877233665257127,0.435002046105579,0.564997953894421,0.45200939096809833,0.5479906090319017,1,1,0,1
2016-12,2016,12,Q4,2016-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],188307.0,7091.0,181156.0,6881.0,4144.0,2947.0,4132.0,2749.0,210.0,13972.0,0.9703849950641659,0.4155972359328727,0.5844027640671273,0.3995058857724168,0.6004941142275833,1,1,0,1
2017-01,2017,1,Q1,2017-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],188729.0,6868.0,181941.0,6561.0,4044.0,2824.0,4142.0,2419.0,307.0,13429.0,0.9552999417588818,0.41118229470005824,0.5888177052999417,0.36869379667733576,0.6313062033226642,1,1,0,1
2017-02,2017,2,Q1,2017-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],189220.0,6960.0,182572.0,6316.0,4125.0,2835.0,3808.0,2508.0,644.0,13276.0,0.9074712643678161,0.4073275862068966,0.5926724137931034,0.39708676377454083,0.6029132362254591,1,1,0,1
2017-03,2017,3,Q1,2017-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],187927.0,6935.0,181612.0,7223.0,4044.0,2891.0,4563.0,2660.0,-288.0,14158.0,1.0415284787310743,0.4168709444844989,0.5831290555155011,0.3682680326734044,0.6317319673265956,1,1,0,1
2017-04,2017,4,Q2,2017-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],188093.0,7146.0,181434.0,6946.0,4400.0,2746.0,4203.0,2743.0,200.0,14092.0,0.9720123145815841,0.38427092079485026,0.6157290792051497,0.3949035416066801,0.6050964583933199,1,1,0,1
2017-05,2017,5,Q2,2017-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],188677.0,7216.0,181816.0,6425.0,4489.0,2727.0,4150.0,2275.0,791.0,13641.0,0.8903824833702882,0.37791019955654104,0.622089800443459,0.3540856031128405,0.6459143968871596,1,1,0,1
2017-06,2017,6,Q2,2017-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],189053.0,7195.0,181873.0,6855.0,4281.0,2914.0,4178.0,2677.0,340.0,14050.0,0.9527449617790132,0.4050034746351633,0.5949965253648367,0.39051787016776074,0.6094821298322393,1,1,0,1
2017-07,2017,7,Q3,2017-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],189131.0,6207.0,182432.0,6840.0,3828.0,2379.0,4222.0,2618.0,-633.0,13047.0,1.1019816336394392,0.3832769453842436,0.6167230546157564,0.3827485380116959,0.617251461988304,1,1,0,1
2017-08,2017,8,Q3,2017-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],189580.0,7130.0,182562.0,6648.0,4270.0,2860.0,4204.0,2444.0,482.0,13778.0,0.932398316970547,0.4011220196353436,0.5988779803646563,0.3676293622141998,0.6323706377858003,1,1,0,1
2017-09,2017,9,Q3,2017-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],189522.0,7475.0,181916.0,7863.0,4339.0,3136.0,4904.0,2959.0,-388.0,15338.0,1.0519063545150502,0.4195317725752508,0.5804682274247491,0.37631947093984486,0.6236805290601551,1,1,0,1
2017-10,2017,10,Q4,2017-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],189635.0,7057.0,182413.0,6829.0,4091.0,2966.0,4219.0,2610.0,228.0,13886.0,0.9676916536771999,0.42029190874309197,0.579708091256908,0.3821935861765998,0.6178064138234002,1,1,0,1
2017-11,2017,11,Q4,2017-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190210.0,5767.0,183251.0,5524.0,3959.0,1808.0,3773.0,1751.0,243.0,11291.0,0.957863707300156,0.3135078897173574,0.6864921102826427,0.3169804489500362,0.6830195510499638,1,1,0,1
2017-12,2017,12,Q4,2017-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],189848.0,7045.0,182803.0,7250.0,4279.0,2766.0,4537.0,2713.0,-205.0,14295.0,1.0290986515259049,0.3926188786373314,0.6073811213626685,0.3742068965517241,0.6257931034482759,1,1,0,1
2018-01,2018,1,Q1,2018-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190164.0,7279.0,182988.0,6860.0,4443.0,2836.0,4202.0,2658.0,419.0,14139.0,0.9424371479598846,0.3896139579612584,0.6103860420387416,0.38746355685131195,0.612536443148688,1,1,0,1
2018-02,2018,2,Q1,2018-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190345.0,7245.0,183593.0,6823.0,4446.0,2799.0,4308.0,2515.0,422.0,14068.0,0.9417529330572809,0.38633540372670805,0.613664596273292,0.3686061849626264,0.6313938150373736,1,1,0,1
2018-03,2018,3,Q1,2018-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190356.0,7349.0,183457.0,6936.0,4375.0,2974.0,4136.0,2800.0,413.0,14285.0,0.9438018778065043,0.40468090896720643,0.5953190910327936,0.40369088811995385,0.5963091118800461,1,1,0,1
2018-04,2018,4,Q2,2018-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190556.0,6846.0,184067.0,6740.0,4174.0,2672.0,4233.0,2507.0,106.0,13586.0,0.9845165059888986,0.390300905638329,0.609699094361671,0.37195845697329377,0.6280415430267062,1,1,0,1
2018-05,2018,5,Q2,2018-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190373.0,7155.0,183555.0,7470.0,4309.0,2846.0,4523.0,2947.0,-315.0,14625.0,1.0440251572327044,0.39776380153738644,0.6022361984626136,0.3945113788487282,0.6054886211512718,1,1,0,1
2018-06,2018,6,Q2,2018-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190786.0,7095.0,183727.0,6815.0,4454.0,2641.0,4492.0,2323.0,280.0,13910.0,0.9605355884425651,0.3722339675828048,0.6277660324171952,0.3408657373440939,0.6591342626559061,1,1,0,1
2018-07,2018,7,Q3,2018-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190973.0,6115.0,184261.0,6712.0,4233.0,1882.0,4422.0,2290.0,-597.0,12827.0,1.0976287816843826,0.3077677841373671,0.6922322158626328,0.3411799761620977,0.6588200238379023,1,1,0,1
2018-08,2018,8,Q3,2018-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190544.0,7528.0,182987.0,8096.0,4326.0,3202.0,4916.0,3180.0,-568.0,15624.0,1.075451647183847,0.4253453772582359,0.574654622741764,0.39278656126482214,0.6072134387351779,1,1,0,1
2018-09,2018,9,Q3,2018-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],191282.0,7495.0,183214.0,7274.0,4754.0,2741.0,4722.0,2552.0,221.0,14769.0,0.970513675783856,0.3657104736490994,0.6342895263509006,0.3508386032444322,0.6491613967555677,1,1,0,1
2018-10,2018,10,Q4,2018-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],191622.0,7226.0,183862.0,6929.0,4668.0,2558.0,4450.0,2479.0,297.0,14155.0,0.9588984223636867,0.3539994464433988,0.6460005535566011,0.357771684225718,0.642228315774282,1,1,0,1
2018-11,2018,11,Q4,2018-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],191568.0,11771.0,180085.0,10462.0,4808.0,6963.0,4396.0,6066.0,1309.0,22233.0,0.8887944949452043,0.5915385268881148,0.40846147311188513,0.5798126553240298,0.4201873446759702,1,1,0,1
2018-12,2018,12,Q4,2018-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],191630.0,7196.0,184105.0,7083.0,4324.0,2872.0,4589.0,2494.0,113.0,14279.0,0.9842968315730961,0.3991106170094497,0.6008893829905503,0.3521106875617676,0.6478893124382323,1,1,0,1
2019-01,2019,1,Q1,2019-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],191615.0,7198.0,184439.0,7089.0,4479.0,2719.0,4605.0,2484.0,109.0,14287.0,0.9848569046957488,0.37774381772714644,0.6222561822728536,0.3504020313161236,0.6495979686838764,1,1,0,1
2019-02,2019,2,Q1,2019-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],191108.0,7204.0,184727.0,7321.0,4371.0,2833.0,4675.0,2646.0,-117.0,14525.0,1.0162409772348695,0.3932537479178234,0.6067462520821766,0.36142603469471385,0.6385739653052862,1,1,0,1
2019-03,2019,3,Q1,2019-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],192212.0,7407.0,185552.0,6304.0,4646.0,2761.0,3976.0,2328.0,1103.0,13711.0,0.8510868097745375,0.3727555015525854,0.6272444984474146,0.36928934010152287,0.6307106598984772,1,1,0,1
2019-04,2019,4,Q2,2019-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],192222.0,6863.0,186013.0,6956.0,4487.0,2376.0,4488.0,2468.0,-93.0,13819.0,1.0135509252513477,0.3462042838408859,0.6537957161591141,0.35480161012075906,0.6451983898792409,1,1,0,1
2019-05,2019,5,Q2,2019-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],192737.0,7524.0,185789.0,7069.0,4795.0,2729.0,4596.0,2473.0,455.0,14593.0,0.9395268474215842,0.36270600744284953,0.6372939925571505,0.3498373178667421,0.6501626821332579,1,1,0,1
2019-06,2019,6,Q2,2019-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],192756.0,7386.0,185706.0,7336.0,4140.0,3246.0,4439.0,2897.0,50.0,14722.0,0.9932304359599242,0.4394800974817222,0.5605199025182778,0.39490185387131954,0.6050981461286805,1,1,0,1
2019-07,2019,7,Q3,2019-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193027.0,7250.0,185742.0,7401.0,4520.0,2730.0,4450.0,2951.0,-151.0,14651.0,1.0208275862068965,0.37655172413793103,0.623448275862069,0.39872990136468045,0.6012700986353195,1,1,0,1
2019-08,2019,8,Q3,2019-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193396.0,7118.0,185997.0,6694.0,4473.0,2645.0,4433.0,2261.0,424.0,13812.0,0.9404327058162405,0.3715931441416128,0.6284068558583872,0.3377651628323872,0.6622348371676128,1,1,0,1
2019-09,2019,9,Q3,2019-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193450.0,7181.0,185753.0,7170.0,4317.0,2864.0,4355.0,2815.0,11.0,14351.0,0.9984681799192313,0.39883024648377663,0.6011697535162234,0.3926080892608089,0.6073919107391911,1,1,0,1
2019-10,2019,10,Q4,2019-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193536.0,7236.0,185545.0,7212.0,4608.0,2628.0,4585.0,2627.0,24.0,14448.0,0.9966832504145937,0.36318407960199006,0.6368159203980099,0.3642540210759845,0.6357459789240155,1,1,0,1
2019-11,2019,11,Q4,2019-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193614.0,7090.0,185451.0,6878.0,4428.0,2662.0,4211.0,2667.0,212.0,13968.0,0.970098730606488,0.37545839210155146,0.6245416078984485,0.38775806920616457,0.6122419307938354,1,1,0,1
2019-12,2019,12,Q4,2019-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193946.0,7233.0,186215.0,6582.0,4367.0,2866.0,4015.0,2567.0,651.0,13815.0,0.909995852343426,0.39623945803954097,0.603760541960459,0.3900030385900942,0.6099969614099058,1,1,0,1
2020-01,2020,1,Q1,2020-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193983.0,7278.0,186649.0,6717.0,4354.0,2924.0,3975.0,2742.0,561.0,13995.0,0.9229183841714756,0.40175872492442977,0.5982412750755702,0.4082179544439482,0.5917820455560518,1,1,0,1
2020-02,2020,2,Q1,2020-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193653.0,6690.0,187680.0,6473.0,4229.0,2461.0,3994.0,2479.0,217.0,13163.0,0.9675635276532137,0.3678624813153961,0.6321375186846039,0.3829754364282404,0.6170245635717596,1,1,0,1
2020-03,2020,3,Q1,2020-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],186432.0,5616.0,182295.0,10220.0,3675.0,1941.0,7556.0,2664.0,-4604.0,15836.0,1.8198005698005697,0.3456196581196581,0.6543803418803419,0.26066536203522506,0.7393346379647749,1,1,0,1
2020-04,2020,4,Q2,2020-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],176378.0,5744.0,171035.0,21169.0,4056.0,1688.0,17504.0,3665.0,-15425.0,26913.0,3.685410863509749,0.2938718662952646,0.7061281337047354,0.17313052104492418,0.8268694789550758,1,1,0,1
2020-05,2020,5,Q2,2020-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],173299.0,10076.0,163836.0,13909.0,8693.0,1383.0,11100.0,2809.0,-3833.0,23985.0,1.380408892417626,0.13725684795553791,0.8627431520444621,0.20195556833704795,0.798044431662952,1,1,0,1
2020-06,2020,6,Q2,2020-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],172220.0,10009.0,160254.0,13004.0,8123.0,1886.0,10587.0,2417.0,-2995.0,23013.0,1.2992306923768608,0.18843041262863422,0.8115695873713658,0.1858658874192556,0.8141341125807444,1,1,0,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],178142.0,14033.0,165951.0,5970.0,11733.0,2300.0,3747.0,2223.0,8063.0,20003.0,0.42542578208508514,0.16389938003277987,0.8361006199672201,0.37236180904522614,0.6276381909547739,1,1,0,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],181692.0,9581.0,172447.0,4664.0,7541.0,2040.0,3305.0,1359.0,4917.0,14245.0,0.48679678530424797,0.2129214069512577,0.7870785930487423,0.29138078902229847,0.7086192109777015,1,1,0,1
2020-09,2020,9,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],186442.0,9881.0,174731.0,5904.0,7133.0,2748.0,3720.0,2184.0,3977.0,15785.0,0.5975103734439834,0.2781095030867321,0.7218904969132679,0.3699186991869919,0.6300813008130082,1,1,0,1
2020-10,2020,10,Q4,2020-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],188701.0,9524.0,179016.0,6245.0,6335.0,3189.0,3743.0,2502.0,3279.0,15769.0,0.6557118857622848,0.3348383032339353,0.6651616967660646,0.40064051240992793,0.5993594875900721,1,1,0,1
2020-11,2020,11,Q4,2020-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],189193.0,9347.0,179592.0,7762.0,4633.0,4714.0,4221.0,3541.0,1585.0,17109.0,0.8304268749331336,0.5043329410506044,0.4956670589493955,0.45619685648028857,0.5438031435197114,1,1,0,1
2020-12,2020,12,Q4,2020-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190644.0,7924.0,181588.0,6688.0,5169.0,2755.0,4778.0,1910.0,1236.0,14612.0,0.8440181726400807,0.3476779404341242,0.6523220595658759,0.2855861244019139,0.7144138755980861,1,1,0,1
2021-01,2021,1,Q1,2021-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],190553.0,7607.0,182837.0,7155.0,4836.0,2771.0,4869.0,2286.0,452.0,14762.0,0.9405810437754699,0.3642697515446299,0.6357302484553701,0.31949685534591193,0.680503144654088,1,1,0,1
2021-02,2021,2,Q1,2021-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],191232.0,8294.0,183888.0,7012.0,5553.0,2741.0,4626.0,2386.0,1282.0,15306.0,0.8454304316373282,0.3304798649626236,0.6695201350373764,0.3402738163148888,0.6597261836851113,1,1,0,1
2021-03,2021,3,Q1,2021-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],191920.0,7537.0,184950.0,6820.0,4650.0,2887.0,4542.0,2278.0,717.0,14357.0,0.9048693113971076,0.3830436513201539,0.6169563486798461,0.3340175953079179,0.6659824046920821,1,1,0,1
2021-04,2021,4,Q2,2021-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],192611.0,7682.0,185584.0,6951.0,4600.0,3082.0,4533.0,2418.0,731.0,14633.0,0.9048424889351732,0.40119760479041916,0.5988023952095808,0.34786361674579197,0.652136383254208,1,1,0,1
2021-05,2021,5,Q2,2021-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],192941.0,6624.0,186552.0,6622.0,4120.0,2504.0,4634.0,1988.0,2.0,13246.0,0.9996980676328503,0.3780193236714976,0.6219806763285024,0.30021141649048627,0.6997885835095138,1,1,0,1
2021-06,2021,6,Q2,2021-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],193639.0,7544.0,186225.0,6943.0,4660.0,2884.0,4647.0,2296.0,601.0,14487.0,0.9203340402969247,0.38229056203605516,0.6177094379639448,0.3306927840990926,0.6693072159009074,1,1,0,1
2021-07,2021,7,Q3,2021-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],194691.0,7820.0,187066.0,6892.0,4946.0,2874.0,4509.0,2383.0,928.0,14712.0,0.8813299232736573,0.36751918158567776,0.6324808184143222,0.3457632037144515,0.6542367962855484,1,1,0,1
2021-08,2021,8,Q3,2021-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],195556.0,7672.0,187629.0,6806.0,4848.0,2824.0,4576.0,2230.0,866.0,14478.0,0.8871220020855057,0.3680917622523462,0.6319082377476538,0.3276520717014399,0.67234792829856,1,1,0,1
2021-09,2021,9,Q3,2021-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],196153.0,7511.0,188041.0,7249.0,4659.0,2852.0,4835.0,2414.0,262.0,14760.0,0.9651178271867927,0.37970975902010384,0.6202902409798962,0.3330114498551524,0.6669885501448476,1,1,0,1
2021-10,2021,10,Q4,2021-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],197281.0,7930.0,188806.0,6843.0,5043.0,2887.0,4692.0,2151.0,1087.0,14773.0,0.8629255989911727,0.36406052963430013,0.6359394703656999,0.3143358176238492,0.6856641823761508,1,1,0,1
2021-11,2021,11,Q4,2021-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],197828.0,7826.0,189493.0,7176.0,5073.0,2753.0,4849.0,2327.0,650.0,15002.0,0.9169435215946844,0.35177613084589826,0.6482238691541017,0.3242753623188406,0.6757246376811594,1,1,0,1
2021-12,2021,12,Q4,2021-Q4,Quebec,QC,Central,Province/Territory,Business sector industries [T004],198418.0,7768.0,189940.0,7441.0,4830.0,2938.0,4922.0,2519.0,327.0,15209.0,0.9579042224510813,0.3782183316168898,0.6217816683831102,0.3385297675043677,0.6614702324956323,1,1,0,1
2022-01,2022,1,Q1,2022-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],198612.0,7899.0,190651.0,7417.0,5008.0,2891.0,5092.0,2325.0,482.0,15316.0,0.9389796176731232,0.3659956956576782,0.6340043043423218,0.3134690575704463,0.6865309424295537,1,1,0,1
2022-02,2022,2,Q1,2022-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],198304.0,8210.0,190718.0,7998.0,5123.0,3087.0,5513.0,2485.0,212.0,16208.0,0.9741778319123021,0.37600487210718636,0.6239951278928136,0.31070267566891724,0.6892973243310828,1,1,0,1
2022-03,2022,3,Q1,2022-Q1,Quebec,QC,Central,Province/Territory,Business sector industries [T004],199161.0,8280.0,190896.0,7500.0,5255.0,3025.0,4941.0,2559.0,780.0,15780.0,0.9057971014492754,0.36533816425120774,0.6346618357487923,0.3412,0.6588,1,1,0,1
2022-04,2022,4,Q2,2022-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],199913.0,7904.0,192403.0,7077.0,5245.0,2659.0,4908.0,2169.0,827.0,14981.0,0.8953694331983806,0.33641194331983804,0.663588056680162,0.3064857990674014,0.6935142009325985,1,1,0,1
